,track_id,track_name,release_date,length,track_popularity,album_id,album_name,artist_name,acousticness,danceability,energy,instrumentalness,liveness,speechiness,loudness,mode,tempo,time_signature
69,5bP9JmeYCu0gXT2LAQkcpO,Waiting,2015-05-01,290853,26,5HqJjpHOYZnVu4Tvdvx3mJ,Two of Me,Sungha Jung,0.457,0.589,0.326,0.897,0.101,0.0568,-11.405,1,121.195,4
70,31MNHKE86sEXzIglbGQ6mu,Got Me Started,2023-10-13,198448,78,5UcGyEltve5psjxSRsHx8E,Something To Give Each Other,Troye Sivan,0.223,0.777,0.686,0.00148,0.318,0.0308,-6.498,0,127.002,4
71,4ZnkygoWLzcGbQYCm3lkae,Rush,2023-10-13,156391,82,5UcGyEltve5psjxSRsHx8E,Something To Give Each Other,Troye Sivan,0.00288,0.743,0.837,2.86e-05,0.104,0.0633,-7.634,0,126.023,4
72,1cOyWWUr3oXJIxY0AjJEx9,YOUTH,2015-12-04,185194,61,5ouTDazE4LF9bVJPx1nlgW,Blue Neighbourhood (Deluxe),Troye Sivan,0.0625,0.628,0.737,0.0,0.0777,0.041,-4.437,1,91.507,4
73,5Eh1nj7IjV9lwpcKAkidyY,One Of Your Girls,2023-10-13,181481,80,5UcGyEltve5psjxSRsHx8E,Something To Give Each Other,Troye Sivan,0.0878,0.629,0.654,0.00655,0.22,0.0584,-7.852,0,93.034,4
74,3iJOkxYP59kFJ5OLgHo4Tp,supernatural (with Troye Sivan),2024-03-11,163381,78,5Csjy4XeA7KnizkhIvI7y2,eternal sunshine (slightly deluxe),Ariana Grande,0.053,0.575,0.725,0.0,0.12,0.119,-6.144,1,76.548,4
75,2m6Ko3CY1qXNNja8AlugNc,Angel Baby,2021-09-09,220779,74,44CdsgXhU5R2esprq0tf43,Angel Baby,Troye Sivan,0.0145,0.559,0.559,0.0,0.138,0.0358,-6.425,1,72.498,4
76,5VrgqxF4HM4NgCboCTbMnL,HEAVEN,2015-12-04,261114,42,5ouTDazE4LF9bVJPx1nlgW,Blue Neighbourhood (Deluxe),Troye Sivan,0.0751,0.518,0.725,2.39e-05,0.09,0.129,-7.492,1,144.032,4
77,3afkJSKX0EAMsJXTZnDXXJ,Strawberries & Cigarettes,2018-03-16,201538,78,5L0bixsyXEkomsyucUySjy,Strawberries & Cigarettes,Troye Sivan,0.162,0.578,0.537,0.0,0.076,0.0832,-8.676,1,83.909,4
78,2NjO87HyT80fsgejd3PLYW,Dance To This (feat. Ariana Grande),2018-08-31,231846,67,3MYJYd73u0SatCnRVvRJ3M,Bloom,Troye Sivan,0.00632,0.736,0.756,0.00577,0.106,0.047,-7.099,1,117.016,4
79,5llODde4vq3WhUZevP0lsK,Lonely People,2023-10-20,38520,61,5izS9lEKFma3NVRl6uBbTs,TROLLS Band Together (Original Motion Picture Soundtrack),Trolls,0.897,0.525,0.2,1.93e-05,0.0928,0.0751,-13.854,1,136.524,3
80,0ROj512WvJ1eqeELd7MEdJ,Sampai Jadi Debu (Menampilkan Gardika Gigih),2016-01-29,408288,70,1e1NmOduCFHp1z29cSzyMa,"Yang Patah Tumbuh, Yang Hilang Berganti",Banda Neira,0.985,0.412,0.108,0.0709,0.0836,0.0484,-18.295,1,97.448,4
81,5LpIVHUhhmYgWkGCZr0SJd,La Vecinta,2015-07-10,164000,46,7a5LEnZFq5H3bi170aRGNz,Rolas De Doble Sentido,Banda Morena,0.0314,0.596,0.824,0.0,0.351,0.0369,-10.098,1,144.0,4
82,6Rd4ep779v8CjlFVhaHrNX,"Yang Patah Tumbuh, Yang Hilang Berganti",2016-01-29,393072,63,1e1NmOduCFHp1z29cSzyMa,"Yang Patah Tumbuh, Yang Hilang Berganti",Banda Neira,0.938,0.353,0.354,0.00407,0.122,0.0268,-10.85,1,96.887,4
83,0VX8UdmK5BMdExvht2m1Yx,Hujan di Mimpi,2013-04-13,296938,50,0A4rhadGhp89Phd78WdpYj,Berjalan Lebih Jauh,Banda Neira,0.948,0.534,0.202,0.0457,0.126,0.0328,-18.41,0,139.809,4
84,0cZdb0m8hIryOcHdJnt57v,La Dieta,2001-06-23,156666,27,0NkZ06ryQfOtz5wKWDxFTW,Mi Corazón Está de Luto,Banda Morena,0.328,0.877,0.415,1.26e-06,0.266,0.294,-11.96,1,142.293,4
85,7jZsrQkxnhsnPRlgWiQxLH,Senja di Jakarta,2013-04-13,169194,43,0A4rhadGhp89Phd78WdpYj,Berjalan Lebih Jauh,Banda Neira,0.887,0.683,0.119,0.0184,0.123,0.0671,-13.938,1,145.386,4
86,3WuGfMm7HfwxCfUbVb8kGY,Rios De Babilonia,2015-07-10,188986,21,0eHU8gwM5R89N9sBL5NEDQ,Grandes Hits De La Quebradita,Banda Morena,0.108,0.879,0.564,0.0,0.243,0.115,-10.256,1,126.898,4
87,6T614g5vrWPCybiDbTcuA4,Langit Dan Laut,2016-01-29,345072,49,1e1NmOduCFHp1z29cSzyMa,"Yang Patah Tumbuh, Yang Hilang Berganti",Banda Neira,0.718,0.296,0.325,0.356,0.512,0.0303,-13.821,1,145.021,3
88,7Am4eFdm7YL3x3pgt7tQAT,Di Atas Kapal Kertas,2013-04-13,240426,35,0A4rhadGhp89Phd78WdpYj,Berjalan Lebih Jauh,Banda Neira,0.912,0.66,0.345,1.97e-05,0.118,0.0336,-10.025,1,149.949,4
89,4p66Q1TuO1u9oFn2nZbvs3,Biru (Menampilkan Layur),2016-01-29,354264,46,1e1NmOduCFHp1z29cSzyMa,"Yang Patah Tumbuh, Yang Hilang Berganti",Banda Neira,0.938,0.417,0.285,0.917,0.129,0.0306,-13.884,1,92.01,4
90,3Wdsb66QnhOrp9h17hj5ut,Vierra,2011-04-18,147106,3,0TE4fFosnnp4HgZRPizHjJ,Songs & Chants of Arsenal FC Recorded Live In The North Bank,Arsenal FC,0.00219,0.617,0.623,0.786,0.423,0.0427,-16.258,0,124.951,4
91,1FZQpbWv9WIi7xn2rguVDy,Seandainya,2011-06-22,263466,72,43XE7IVshsrjvuTvcLA5Hz,My First Love,Vierra,0.0836,0.252,0.827,0.000287,0.219,0.0321,-4.971,1,93.968,3
92,1VMtsqCaMNErFRmmvt4exv,Seandainya,2022-02-07,263466,65,53c9Qg8PfGlJMHZiUz0ysq,Storytelling,Vierra,0.0836,0.252,0.827,0.000287,0.219,0.0321,-4.971,1,93.968,3
93,3lH5Dj3WUMTCBLWo2tss5Y,Rasa Ini,2011-06-22,240266,65,43XE7IVshsrjvuTvcLA5Hz,My First Love,Vierra,0.852,0.58,0.49,2.85e-05,0.402,0.0286,-6.267,1,124.986,4
94,5lAYvB0otxD2n2kNL0nrWB,Kesepian,2011-06-22,249946,60,4HKOeLKArmOq5qMiBGJKeK,"Love, Love & Love",Vierra,0.717,0.601,0.386,0.00487,0.109,0.0252,-9.046,1,147.928,4
95,5hoKMyzewkMr8vPcDNUSAu,Jadi Yang Kuinginkan,2011-06-22,188040,61,43XE7IVshsrjvuTvcLA5Hz,My First Love,Vierra,0.189,0.525,0.869,0.000337,0.0943,0.0365,-5.085,1,141.836,4
96,0QxvRBhhHFYllqWw8eN6X2,Perih,2011-06-22,200226,60,43XE7IVshsrjvuTvcLA5Hz,My First Love,Vierra,0.218,0.367,0.701,0.00152,0.306,0.0305,-6.506,0,123.346,4
97,121Qef9f4Fa2AKfsBLQWpW,Viera,2020-11-06,150909,41,0I1PNYIS289CGyTOOo4wug,Viera,Stevie Melani,0.0113,0.716,0.808,0.294,0.244,0.0658,-6.786,1,140.026,4
98,5vh1bEkfmLyWq7z8ouT8kn,Terlalu Lama,2011-06-22,247946,62,4HKOeLKArmOq5qMiBGJKeK,"Love, Love & Love",Vierra,0.336,0.532,0.57,0.0107,0.115,0.028,-6.677,1,150.062,4
99,5NI7iyBgm1Uj4bA77gVpBI,She Likes,2024-02-13,153600,45,410PP5Pha7lOOgXghUTHKS,She likes,Vieratto,0.00336,0.616,0.891,0.00597,0.694,0.0431,-7.446,0,124.996,4
0,1k1e4Amkn7hIFrEthtazqT,Tutur Batin,2021-10-22,215591,72,4ehjkt2KhPomUc7duIqeyD,Tutur Batin,Yura Yunita,0.813,0.576,0.329,0.000671,0.108,0.0487,-8.87,1,72.91,4
1,6wpI5gQoIYWBJs9juUEvJI,ゆらゆら -運命の花-,2024-03-08,184747,67,1LbeJNguuG0T6BaQ9f2OGq,ゆらゆら -運命の花-,ZEROBASEONE,0.0424,0.597,0.869,0.0,0.0801,0.0731,-4.424,0,160.041,4
2,0mMqopQJOWADJSPRMYkvTF,Dunia Tipu-Tipu,2021-10-22,218735,70,4ehjkt2KhPomUc7duIqeyD,Tutur Batin,Yura Yunita,0.907,0.48,0.325,1.52e-05,0.112,0.0354,-8.513,1,111.774,5
3,4HXUMRdT6s6Am6YHcWmuib,Cinta Dan Rahasia,2014-03-19,262060,69,6xzJINIJok2KZur8OzQQT8,YURA,Yura Yunita,0.823,0.703,0.207,0.0,0.109,0.028,-8.265,1,95.932,4
4,7lr82r1RMJudgcKQ8y7H9K,Tenang,2021-10-22,247800,62,4ehjkt2KhPomUc7duIqeyD,Tutur Batin,Yura Yunita,0.939,0.587,0.121,6.82e-05,0.0817,0.0344,-9.876,1,78.094,4
5,4K0YdYv8a6UC9fWi9hV5MH,Berawal Dari Tatap,2014-03-19,261720,62,6xzJINIJok2KZur8OzQQT8,YURA,Yura Yunita,0.961,0.329,0.225,0.000456,0.113,0.0301,-9.828,1,92.304,3
6,1ado6H8nwj0izGVinobwuP,Jalan Pulang,2023-01-19,216835,59,0LqqN2YAboL8vcXqJYpEme,Jalan Pulang,Yura Yunita,0.956,0.522,0.227,4.81e-05,0.129,0.0302,-10.949,1,157.861,3
7,4BLpx15uqj0UykcYPXALGO,Intuisi,2018-09-21,240258,60,5u9zb0LiJTVpTyhNUgNkLp,Merakit,Yura Yunita,0.94,0.492,0.129,0.000424,0.0806,0.0337,-13.66,1,80.077,4
8,6nPZx4xtBSX1x641ktitSY,Harus Bahagia,2018-03-02,173809,52,5Hb50nIh6byYRzkyTYHxUG,Harus Bahagia,Yura Yunita,0.468,0.846,0.725,0.00013,0.0606,0.0483,-5.01,1,116.063,4
9,5Uf7tljfwhcaLNZi6AdVow,ユラユラ,2006-12-06,299613,49,4tzay46hKmmHZoNhxVW98u,ユラユラ,HEARTS GROW,0.0153,0.487,0.942,9.12e-06,0.355,0.0962,-3.791,1,150.404,4
10,0pqnGHJpmpxLKifKRmU6WP,Believer,2017-06-23,204346,87,33pt9HBdGlAbRGBHQgsZsU,Evolve,Imagine Dragons,0.0622,0.776,0.78,0.0,0.081,0.128,-4.374,0,124.949,4
11,1zB4vmk8tFRmM9UULNzbLB,Thunder,2017-06-23,187146,86,33pt9HBdGlAbRGBHQgsZsU,Evolve,Imagine Dragons,0.00671,0.605,0.822,0.134,0.147,0.0438,-4.833,1,167.997,4
12,54ipXppHLA8U4yqpOFTUhr,Bones,2022-07-01,165264,84,6yiXkzHvC0OTmhfDQOEWtS,Mercury - Acts 1 & 2,Imagine Dragons,0.0201,0.772,0.75,0.0,0.074,0.0455,-3.67,0,114.061,4
13,3LlAyCYU26dvFZBDUIMb7a,Demons,2012-09-04,175200,75,6htgf3qv7vGcsdxLCDxKp8,Night Visions,Imagine Dragons,0.19,0.505,0.71,0.00025,0.329,0.0321,-3.015,1,89.938,4
14,0HqZX76SFLDz2aW8aiqi7G,Bones,2022-03-11,165264,78,1Q9SnHWPNEjVM0LrBFvJ1q,Bones,Imagine Dragons,0.0206,0.773,0.742,0.0,0.0754,0.046,-3.678,0,114.071,4
15,4G8gkOterJn0Ywt6uhqbhp,Radioactive,2012-09-04,186813,73,6htgf3qv7vGcsdxLCDxKp8,Night Visions,Imagine Dragons,0.106,0.448,0.784,0.000108,0.668,0.0627,-3.686,1,136.245,4
16,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,2017-06-23,201240,83,33pt9HBdGlAbRGBHQgsZsU,Evolve,Imagine Dragons,0.0362,0.672,0.655,0.0,0.117,0.0311,-5.021,0,134.945,4
17,3CIyK1V4JEJkg02E4EJnDl,Enemy (with JID) - from the series Arcane League of Legends,2022-07-01,173381,81,6yiXkzHvC0OTmhfDQOEWtS,Mercury - Acts 1 & 2,Imagine Dragons,0.237,0.728,0.783,0.0,0.434,0.266,-4.424,0,77.011,4
18,2FY7b99s15jUprqC0M5NCT,Natural,2018-11-09,189466,82,3JfSxDfmwS5OeHPwLSkrfr,Origins (Deluxe),Imagine Dragons,0.217,0.704,0.611,0.0,0.0812,0.0409,-6.112,1,100.0,4
19,6KuHjfXHkfnIjdmcIvt9r0,On Top Of The World,2012-09-04,189840,71,1rzDtYMpZDhRgKNigB467r,Night Visions (Deluxe),Imagine Dragons,0.0893,0.635,0.926,4.53e-06,0.0928,0.151,-5.589,1,100.048,4
20,6Nw6XxOGVgKPOgi8LidyPq,Our Beloved Summer,2022-01-24,192466,53,460wwJJ7kVYYue0MfHTsVD,"Our Beloved Summer (Original Television Soundtrack), Pt. 11",Kim Kyung Hee,0.389,0.528,0.564,9.32e-06,0.102,0.0444,-8.236,1,98.907,4
21,2hX6HlfJeQFc39T5WI99Kw,And I'm here,2017-01-10,248029,48,53sXtY0mqdVqKosLWufho3,"Guardian (Original Television Soundtrack), Pt. 11",Han Suji,0.954,0.288,0.101,0.000105,0.101,0.0347,-14.384,1,147.115,3
22,1b50WKDTc8NAyN6ZEPiKCo,Forbidden Love,1997-06-01,271152,35,40sjgUIzAZJIO8UpgMoLRQ,Kim Kyungho 1997,Kim Kyung Ho,0.371,0.552,0.425,0.0,0.0821,0.0296,-7.131,1,136.016,4
23,6GK9UX5iAjALpVRgtjR3MV,Stuck in love,2017-01-10,159173,46,53sXtY0mqdVqKosLWufho3,"Guardian (Original Television Soundtrack), Pt. 11",Han Suji,0.949,0.482,0.173,0.000639,0.101,0.03,-11.559,1,136.052,3
24,0JtYYcQ330UyNftbi1tM0H,금지된 사랑,1997-06-06,271626,34,3rgaj3Bsq4NwfOliBX83aN,KimKyungho 1997,Kim Kyung Ho,0.402,0.566,0.41,1.07e-06,0.0715,0.03,-7.195,1,136.074,4
25,4m1IPflFMw1blQ0OMQG5XT,Red String of Fate,2022-01-24,196413,44,460wwJJ7kVYYue0MfHTsVD,"Our Beloved Summer (Original Television Soundtrack), Pt. 11",Kim Kyung Hee,0.916,0.548,0.302,0.000502,0.112,0.0281,-10.259,1,78.084,4
26,2p66I5H2IQco9xh6egJjTE,나를 슬프게 하는 사람들,1997-06-06,260838,29,3rgaj3Bsq4NwfOliBX83aN,KimKyungho 1997,Kim Kyung Ho,0.521,0.518,0.466,1.56e-06,0.685,0.0322,-8.531,0,109.967,4
27,79Ywgq95JwvMY05zT8ZUfo,Sew Your Heart,2020-08-09,204306,35,755HTtRdITPRmXkcZysj27,It's Okay to Not Be Okay (Original Television Soundtrack),Various Artists,0.93,0.257,0.256,0.885,0.107,0.0342,-13.214,1,133.621,4
28,3rzZpoRXMqVFfhoAFluQMN,Our Beloved Summer - Full Ver.,2022-01-26,192466,36,2uT2gkcxVfUKP3YqYOMaNs,Our Beloved Summer (Original Television Soundtrack) Special,Various Artists,0.389,0.528,0.564,9.32e-06,0.102,0.0444,-8.236,1,98.907,4
29,7ItsOX85K4rXqGgjq8u2XA,To your home (Prod. by Nam Hye Seung),2024-01-16,211106,39,7t6m04MxQA1IIOa8qEx9FR,"Tell Me That You Love Me, Pt. 8 (Original Soundtrack)",Kim Kyung Hee,0.842,0.31,0.322,0.027,0.113,0.0285,-10.711,1,150.916,4
30,7rflivKPIGeg3z5TuNk6wQ,MR. SUN,2020-12-04,239373,39,2CSW40uoVViMnFOOX6rq5z,MR. SUN,Rendy Pandugo,0.687,0.569,0.346,0.000174,0.111,0.0266,-11.567,1,95.011,4
31,03KvM5ZGtTvl1qaK73g5wN,Fuzzy,2013-01-01,200306,45,1o7INpzyHybRX9vWpOjKNs,Trouble,Randy Rogers Band,0.106,0.48,0.607,0.0,0.115,0.039,-5.461,0,74.834,4
32,0xiHNGGiSfrFfOJZGpxpJY,By My Side,2017-08-11,213666,46,1lp7Kx5dTeRZh3mAqT53wB,The Journey,Rendy Pandugo,0.222,0.295,0.417,6.01e-06,0.148,0.0307,-8.002,1,64.687,4
33,7mBFueHAPlAKCWEpxw4Tx1,Steal You Away,2010-01-01,229920,43,56Eev1ECimoTdex4w7yjpY,Burning The Day,Randy Rogers Band,0.175,0.479,0.372,0.00011,0.123,0.0322,-10.866,1,144.808,4
34,4Fkt2UatA6SXHGh1g5B8VK,Sebuah Kisah Klasik,2016-06-03,213470,46,3NB4ufP1cwBvIlOQNMVs2j,Sebuah Kisah Klasik,Rendy Pandugo,0.783,0.5,0.323,0.0088,0.109,0.0263,-9.731,1,142.191,4
35,5Hkhl1GhbHqtdaSXz0aqCP,Still That Cowboy,2022-11-11,226613,46,0elnjEGiSsjb41TaFLsu4P,Note To Self,Randy Houser,0.0903,0.538,0.732,0.00444,0.316,0.0453,-5.165,1,148.929,4
36,4Y1h9b1wlHgRRJsfbFe9lV,I Don't Care,2017-08-11,247346,38,1lp7Kx5dTeRZh3mAqT53wB,The Journey,Rendy Pandugo,0.298,0.738,0.454,1.3e-06,0.102,0.0326,-7.57,1,83.997,4
37,3xufMoKtkjMbZmVhgB2MZc,Voices (Randy Orton),2013-04-02,204636,50,3VXTgHkhZWYz9qzIY1PXKD,WWE: WrestleMania - The Music 2013,WWE,0.000387,0.48,0.648,0.0,0.118,0.0293,-10.809,1,165.012,4
38,48FH09MzuGAqsJ3Wmae8tA,Hampir Sempurna,2017-02-20,274389,43,0KBEON1Bmw2aQBAjNU2IFn,Galih & Ratna (Original Motion Picture Soundtrack),Various Artists,0.697,0.425,0.327,0.000254,0.127,0.0316,-9.188,1,153.99,4
39,2JuOQNkjHQb8D3puU51EFA,Flash Flood,2013-01-01,188933,38,1o7INpzyHybRX9vWpOjKNs,Trouble,Randy Rogers Band,0.0358,0.496,0.752,9.06e-06,0.115,0.0315,-6.146,1,166.013,4
40,17VBb9LWU5o2KxrZEpuNoM,Seasons of Blossom,2022-10-12,219613,21,4K0V3BKRNdDR2IgYxahk8u,Seasons of Blossom (Seasons of Blossom Original Soundtrack),Cheon ji won,0.214,0.866,0.603,0.0,0.0591,0.0477,-3.647,1,123.933,4
41,63Awy6tiUUsbuLRnpPlS5I,任我行,2013-07-22,278640,51,0wWuBzOyOFxzfSPr9HSehB,The Key,Eason Chan,0.766,0.417,0.375,2.41e-05,0.133,0.0344,-11.861,1,130.416,4
42,1bD4DokWm69ZwGBQ75jAga,You Can Cry,2021-11-15,247613,24,6uZxdb9Sk9ahPjpRWwqHkC,"IDOL: The Coup (Original Television Soundtrack, Pt. 2)",Various Artists,0.759,0.427,0.385,0.0,0.193,0.0363,-6.118,1,137.149,4
43,60nynwW24mdo3N5cWtAnel,내 길 더 잘 아시니 You Know Better Than I,2003-08-29,227082,16,3wkJkot5n4bNoRfsyh4zS1,Jesus Generation,천관웅 Cheon Kwan Woong,0.857,0.374,0.169,0.0,0.131,0.0389,-10.882,1,121.629,4
44,1dWHejaIbL1ZphiiXymzav,You Can Cry,2021-12-31,247613,7,5DOZEHtFldVC3FkryXko6g,IDOL: The Coup (Original Television Soundtrack),Various Artists,0.759,0.425,0.385,0.0,0.202,0.036,-6.148,1,139.086,4
45,4HLDMKFmIkJiLl4rSYq1Oa,我心似你 (電視劇《玉骨遙》插曲),2023-07-06,229445,26,3P5faV1c99jAFlWpqhcgj5,我心似你 (電視劇《玉骨遙》插曲),雙笙 (陳元汐),0.796,0.635,0.465,0.0,0.244,0.0276,-5.947,1,123.933,4
46,3JuRwQ5VJg6Kh6XAV0sNrT,Seasons of Blossom - Instrumental,2022-10-12,219626,2,4K0V3BKRNdDR2IgYxahk8u,Seasons of Blossom (Seasons of Blossom Original Soundtrack),Cheon ji won,0.00238,0.86,0.589,0.555,0.0557,0.0534,-6.297,1,123.962,4
47,0XTIC0ECbVHd0L2aN6IshL,歡喜就好,1994-06-03,207826,38,6yG98FtpAt6DfpUIaAQqqB,歡喜就好,Chen Lei,0.397,0.878,0.677,7.47e-06,0.0388,0.0281,-7.351,0,120.029,4
48,2CDET51qicuqKOw2QmeGqm,Windy Road (Won-Dong Station`s Sunset),2018-04-16,216656,0,4PQJyfSt9AsaS4tSeah2cn,On the way spring comes,Cheon Ji Hwan,0.991,0.777,0.133,0.931,0.107,0.0734,-16.506,0,119.96,4
49,5jXnNz5FedCHMT2Qf66r74,밀알 The Wheat,2006-07-20,360071,19,4RmkOf1h2dxSTX3Jui19uz,미라클 제너레이션 Miracle Generation,천관웅 Cheon Kwan Woong,0.607,0.449,0.388,1.94e-05,0.0964,0.0284,-7.428,1,135.886,4
50,0mflMxspEfB0VbI1kyLiAv,Stick Season,2022-10-14,182346,94,50ZenUP4O2Q5eCy2NRNvuz,Stick Season,Noah Kahan,0.782,0.662,0.488,0.0,0.102,0.0682,-6.894,1,117.913,4
51,22VHOlVYBqytsrAqV8yXBK,Dial Drunk (with Post Malone),2023-07-18,213817,84,4XahqkOmEsKLKEhBpX8DAe,Dial Drunk (with Post Malone),Noah Kahan,0.121,0.667,0.613,0.0,0.113,0.0313,-7.147,1,112.046,4
52,6J2LdBN97cDWn0MLxYh9HB,July,2020-05-15,156106,84,5Gn3fFzlWL89j0hGumtXb5,THE END OF EVERYTHING,Noah Cyrus,0.868,0.708,0.186,0.0,0.0779,0.042,-8.953,0,72.541,4
53,4oEf84vBYVftf6KmZexhVo,Northern Attitude (with Hozier),2023-11-10,267256,76,5yWshZTxFD4N2clZjUBGOH,Northern Attitude (with Hozier),Noah Kahan,0.136,0.486,0.64,7.58e-05,0.105,0.0551,-8.027,1,122.017,4
54,0FlwhvrncUKrEAhzunmCKm,Forever,2024-02-09,268353,80,3qBWNcWifNhUKJAWzswdJY,Stick Season (Forever),Noah Kahan,0.723,0.395,0.254,0.0,0.122,0.037,-10.855,1,94.78,4
55,4nHJcUtNSUVjXRnjdP29Bk,You’re Gonna Go Far,2023-06-09,286369,80,1pb3je8gXTs5dpRRTKhHRC,Stick Season (We'll All Be Here Forever),Noah Kahan,0.599,0.59,0.36,0.0,0.112,0.0301,-9.643,1,169.909,4
56,7ByxizhA4GgEf7Sxomxhze,All My Love,2022-10-14,251510,80,50ZenUP4O2Q5eCy2NRNvuz,Stick Season,Noah Kahan,0.32,0.637,0.651,0.0,0.0938,0.0521,-7.089,1,115.926,4
57,3yn01PcU95PTbiZ3xvop2j,Call Your Mom,2023-06-09,278670,72,1pb3je8gXTs5dpRRTKhHRC,Stick Season (We'll All Be Here Forever),Noah Kahan,0.737,0.479,0.218,3.22e-06,0.114,0.0375,-11.997,1,172.074,4
58,0caJ2wkqp4UmXBwdR2JvB5,Dial Drunk,2023-06-09,213817,76,1pb3je8gXTs5dpRRTKhHRC,Stick Season (We'll All Be Here Forever),Noah Kahan,0.0969,0.693,0.595,0.0,0.113,0.0311,-7.578,1,112.02,4
59,1fvC3CmNAbsx0V9ULMU8NB,Sarah's Place (feat. Noah Kahan),2023-09-21,214056,78,4nCpzKTB9VoZF1hsogANQi,Sarah's Place (feat. Noah Kahan),Zach Bryan,0.41,0.576,0.683,0.0,0.0819,0.118,-5.103,1,151.566,4
60,0urpBLpcm6DOGzs86rcKd8,Untuk Perempuan Yang Sedang Di Pelukan,2014-11-04,342000,72,26FxxaKDiIGxEm549dRtaZ,Dunia Batas,Payung Teduh,0.552,0.477,0.493,0.00345,0.102,0.0291,-7.346,1,148.984,4
61,1k5vv2ood14aa5uBYWBlWh,Resah,2014-11-04,240882,67,26FxxaKDiIGxEm549dRtaZ,Dunia Batas,Payung Teduh,0.898,0.415,0.286,0.000735,0.108,0.028,-8.936,0,136.095,4
62,3AAAGS7iM1ekDywqdYMJG2,Akad,2017-12-19,258281,70,1lp7ziYXZH8Z2r28FiUPWX,Ruang Tunggu,Payung Teduh,0.316,0.502,0.708,0.0391,0.112,0.0771,-7.522,1,91.533,4
63,3EwuBUGd74g0h6i5ek0PS5,Puan Bermain Hujan,2017-12-19,213824,53,1lp7ziYXZH8Z2r28FiUPWX,Ruang Tunggu,Payung Teduh,0.745,0.703,0.487,2.44e-05,0.248,0.034,-8.646,1,94.032,4
64,43LZAANFvlIKMgcU4QiYBx,Angin Pujaan Hujan,2014-11-04,212250,66,26FxxaKDiIGxEm549dRtaZ,Dunia Batas,Payung Teduh,0.657,0.632,0.694,0.000121,0.101,0.0274,-6.649,1,97.906,4
65,7CjFuHlwt556gGHIbJs4Z8,Untuk Perempuan Yang Sedang Dalam Pelukan (Live),2017-02-24,410180,53,6KxFuvSp4lxEKjXtHklwMc,Live at Yamaha Live and Loud,Payung Teduh,0.105,0.382,0.474,0.236,0.622,0.0348,-11.021,1,75.855,4
66,2ESSaGCCcek2XtG6VH8uwP,Payung teduh,2023-12-01,340864,7,2tiOH7Gb6STQDpiXPoExvU,Payung teduh,Ade Reungit,0.0659,0.338,0.435,0.0,0.0951,0.03,-10.782,0,90.287,4
67,1MDVXlgY8Of2n2otw57hw0,Di Atas Meja,2017-12-19,329865,64,1lp7ziYXZH8Z2r28FiUPWX,Ruang Tunggu,Payung Teduh,0.83,0.581,0.443,0.00679,0.107,0.0357,-8.678,1,76.845,4
68,4so9pTT3Sc5g6MikgT38Uo,Diam Keroncong,2018-08-03,247000,60,5GLQ5ReERUTZQwf7IYc5ci,Mendengar Suara,Payung Teduh,0.657,0.73,0.396,0.000447,0.297,0.0277,-7.382,1,89.98,4
69,7tZ69fC235bauF9Dyxk8Ps,Berdua Saja,2014-11-04,267000,62,26FxxaKDiIGxEm549dRtaZ,Dunia Batas,Payung Teduh,0.597,0.379,0.28,0.000337,0.135,0.0342,-9.268,1,177.814,3
70,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,2016-10-28,211466,88,7oiJYvEJHsmYtrgviAVIBD,Back from the Edge,James Arthur,0.695,0.358,0.557,0.0,0.0902,0.059,-7.398,1,85.043,4
71,5yVIlYEHZxQVLyInCdldoS,Impossible,2013-11-04,209440,78,029WUoBjWc7Js1QiPH3mw0,James Arthur (Deluxe),James Arthur,0.135,0.376,0.695,0.0,0.11,0.0933,-4.782,0,169.533,4
72,55Am8neGJkdj2ADaM3aw5H,Train Wreck,2016-10-28,208826,80,7oiJYvEJHsmYtrgviAVIBD,Back from the Edge,James Arthur,0.701,0.311,0.485,0.0,0.0726,0.0365,-5.726,0,77.355,4
73,0otRX6Z89qKkHkQ9OqJpKt,Car's Outside,2019-10-18,248373,84,0cm9LOQUBK3JUgyoRj238z,YOU,James Arthur,0.039,0.338,0.562,0.0,0.107,0.029,-7.181,1,149.907,4
74,0VhgEqMTNZwYL1ARDLLNCX,Can I Be Him,2016-10-28,246880,79,7oiJYvEJHsmYtrgviAVIBD,Back from the Edge,James Arthur,0.308,0.696,0.543,0.0,0.0939,0.0489,-6.164,1,107.969,4
75,5h5CQwgjgQrBUacsqR2zR7,A Thousand Years,2023-03-24,254316,74,1aSwuLpPBoke8WDwv4NDgi,A Thousand Years,James Arthur,0.398,0.529,0.472,0.0,0.0853,0.0333,-6.323,1,138.935,3
76,6mQLN3zRtAp6ovjusyYKrV,Rewrite The Stars (with James Arthur & Anne-Marie),2018-10-25,218293,80,4i7GEsKuuCtECD5l0VUctL,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,0.237,0.67,0.743,0.0,0.465,0.0393,-4.993,1,125.944,4
77,15xWRPHQMeqgdkGzInx3PY,Falling Like The Stars,2019-05-10,212720,65,6Vd7ZTFfhrtPuiQIqEN8XU,Falling Like The Stars,James Arthur,0.823,0.296,0.351,1.45e-06,0.11,0.0352,-9.538,1,177.06,3
